356,800,-4.03,92,0.48
356,900,-4.98,89.9,0.37
356,1000,-5.8,94.3,0.23
356,1100,-2.73,58,0.23
356,1200,1.51,60.73,1.69
356,1300,1.52,60.91,2.99
356,1400,1.18,65.33,1.83
356,1500,-1.02,75,0.39
356,1600,-3.26,77.8,0.13
356,1700,-4.76,82.2,0.13
356,1800,-5.87,93,0.3
356,1900,-6.8,90,0.19
356,2000,-7.2,89.6,0.18
356,2100,-7.78,94.1,0.12
356,2200,-8.18,93.9,0.14
356,2300,-8.69,96.6,0.06
356,2400,-8.87,88.4,0.17
357,100,-8.95,90.7,0.13
357,200,-9.17,93,0.06
357,300,-9.25,88.9,0.15
357,400,-9.53,92.8,0.05
357,500,-9.27,93.6,0.15
357,600,-9.67,95,0.09
357,700,-9.72,94.3,0.05
357,800,-9.56,94.3,0.17
357,900,-9.18,88.3,0.13
357,1000,-9,90.6,0.09
357,1100,-5.36,63.87,0.01
357,1200,1.15,41.11,0.53
357,1300,2.91,37.87,2.54
357,1400,2.1,44.96,1.4
357,1500,-1.28,58.15,0.1
357,1600,-4.18,67.34,0.02
357,1700,-5.94,76.2,0.08
357,1800,-7.17,72.7,0.17
357,1900,-7.6,71.1,0.1
357,2000,-8.04,74.4,0.03
357,2100,-8.39,76,0.08
357,2200,-8.4,77.8,0.05
357,2300,-8.8,84.5,0.12
357,2400,-8.87,80.5,0.23
358,100,-9.11,87.4,0.23
358,200,-9.36,81.6,0.15
358,300,-9.47,84.1,0.12
358,400,-9.46,80,0.12
358,500,-9.48,83.9,0.26
358,600,-9.82,75.2,0.14
358,700,-9.51,81,0.35
358,800,-8.36,71.8,0.43
358,900,-8.35,74.7,0.16
358,1000,-7.72,73.1,0.2
358,1100,-3.55,42.43,0.09
358,1200,1.12,39.83,1.04
358,1300,2.05,43.88,2.72
358,1400,1.44,51.43,1.48
358,1500,-1.45,62.29,0.22
358,1600,-3.76,72.6,0.24
358,1700,-5.69,74.3,0.34
358,1800,-7.04,81.1,0.26
358,1900,-7.87,80.9,0.16
358,2000,-8.57,79.5,0.23
358,2100,-8.9,83.6,0.23
358,2200,-9.59,86,0.36
358,2300,-9.07,77.6,0.36
358,2400,-9.43,77.8,0.36
359,100,-9.47,78.3,0.48
359,200,-9.1,80.1,0.4
359,300,-9.15,79.4,0.37
359,400,-8.54,77.3,0.33
359,500,-7.8,73.1,0.4
359,600,-6.82,75.8,0.62
359,700,-8.25,73.5,0.21
359,800,-8.27,65.89,0.44
359,900,-6.08,56.91,0.25
359,1000,-2.64,44.63,0.5
359,1100,0,46.76,0.33
359,1200,2.04,26.88,0.57
359,1300,4.4,28.46,0.57
359,1400,2.67,33.2,0.84
359,1500,-0.85,49.79,0.61
359,1600,-3.06,57.24,0.4
359,1700,-4.45,58.26,0.56
359,1800,-5.14,63.69,0.44
359,1900,-5.14,66.38,0.41
359,2000,-4.85,68.32,0.51
359,2100,-5.91,69.12,0.35
359,2200,-5.6,62.65,0.57
359,2300,-4.43,62.84,0.78
359,2400,-5.59,69.47,0.45
360,100,-5.43,64.65,0.61
360,200,-4.28,63.23,0.59
360,300,-3.7,70.8,0.41
360,400,-3,70.6,0.6
360,500,-3.18,85.8,0.48
360,600,-2.79,88.5,0.58
360,700,-2.65,87.2,0.37
360,800,-2.28,83.7,0.32
360,900,-1.28,75.6,0.56
360,1000,2.13,61.65,1.16
360,1100,3.78,57.89,0.64
360,1200,4.59,59.75,1.57
360,1300,4.74,59.27,2.17
360,1400,4.47,57.13,2.04
360,1500,4.15,72.6,1.5
360,1600,2.88,75.3,0.64
360,1700,2.23,75.5,0.62
360,1800,2.17,74.4,0.5
360,1900,2.96,77.3,0.63
360,2000,2.32,69.79,0.46
360,2100,3.09,75.3,0.44
360,2200,2.72,77.3,0.42
360,2300,2.05,74.7,0.41
360,2400,2.32,79.5,0.56
361,100,1.01,83.3,0.61
361,200,0.16,80.6,0.15
361,300,-1.57,85.5,0.49
361,400,-2.43,82.5,0.67
361,500,-3.06,83,0.63
361,600,-4.07,81.2,0.25
361,700,-4.75,84.4,0.44
361,800,-5.26,76.4,0.23
361,900,-4.87,80.7,0.25
361,1000,-3.83,71.7,0.27
361,1100,-1.42,57.66,0.41
361,1200,4.7,42.83,0.87
361,1300,7.13,40.53,0.64
361,1400,6.28,43.6,0.45
361,1500,3.44,66.13,0.51
361,1600,0.85,64.89,0.59
361,1700,0.99,68.84,0.31
361,1800,-0.03,76.7,0.49
361,1900,-0.95,77.5,0.62
361,2000,-1,75.5,0.53
361,2100,-0.19,75,0.49
361,2200,0.15,72.6,0.7
361,2300,1.42,53.56,1.64
361,2400,1.69,48.01,1.65
362,100,1.18,51.42,1.96
362,200,-1.04,64.4,0.48
362,300,-4.19,67.83,0.32
362,400,-6.04,66.78,0.55
362,500,-6.41,64.45,0.45
362,600,-6.7,48.46,0.67
362,700,-6.66,53.75,0.52
362,800,-7.33,53.49,0.57
362,900,-7.51,50.14,0.55
362,1000,-7.28,48.33,0.75
362,1100,-4.27,27.51,0.55
362,1200,-0.52,19.12,2.36
362,1300,-0.2,19.11,2.58
362,1400,-0.68,19.58,3.77
362,1500,-1.6,23.13,3.4
362,1600,-2.9,34.71,1.11
362,1700,-5.34,40.27,0.59
362,1800,-5.85,26.83,1.11
362,1900,-3.32,22.42,1.99
362,2000,-5.4,39.54,0.63
362,2100,-8.83,48.33,0.28
362,2200,-9.38,56.11,0.25
362,2300,-10.44,57.79,0.34
362,2400,-11.18,66.64,0.15
363,100,-10.93,62.76,0.46
363,200,-11.04,68.65,0.17
363,300,-11.55,72.5,0.19
363,400,-11.61,70.7,0.34
363,500,-11.48,71.1,0.34
363,600,-11.42,71.1,0.4
363,700,-10.9,70.5,0.58
363,800,-8.13,60.75,0.64
363,900,-4.64,54.18,0.56
363,1000,-3.57,43.25,0.71
363,1100,-0.38,30.44,1.05
363,1200,1.26,28.2,2.03
363,1300,1.79,25.05,1.49
363,1400,1.31,27.12,1.31
363,1500,-1.16,35.89,0.52
363,1600,-4.64,49.89,0.41
363,1700,-6.31,56.86,0.53
363,1800,-7.88,60.96,0.3
363,1900,-9.05,63.92,0.25
363,2000,-9.49,64.48,0.31
363,2100,-10.19,65.15,0.21
363,2200,-10.35,65.3,0.28
363,2300,-11.02,68.45,0.21
363,2400,-10.78,61.09,0.45
364,100,-11.09,65.04,0.31
364,200,-10.74,61.69,0.49
364,300,-11.31,62.36,0.38
364,400,-11.52,65.57,0.39
364,500,-11.8,69.88,0.23
364,600,-11.7,66.33,0.18
364,700,-11.62,67.07,0.14
364,800,-11.3,61.11,0.41
364,900,-10.43,63.63,0.48
364,1000,-10.31,59.81,0.23
364,1100,-6.83,39.04,0.15
364,1200,-0.19,32.89,1.19
364,1300,1.12,29.86,2.33
364,1400,0.49,32.8,1.6
364,1500,-1.91,46.39,0.32
364,1600,-4.77,56.58,0.07
364,1700,-7.04,63.23,0.13
364,1800,-8.85,65.73,0.15
364,1900,-9.92,73.6,0.08
364,2000,-10.09,74.5,0.08
364,2100,-10.45,77.3,0.05
364,2200,-10.62,79.7,0.02
364,2300,-11.06,75.7,0.04
364,2400,-11.34,78.9,0.17
365,100,-11.63,76,0.21
365,200,-11.36,75.6,0.23
365,300,-11.75,79.4,0.17
365,400,-11.95,81.7,0.32
365,500,-11.52,79.3,0.16
365,600,-11.48,79.2,0.21
365,700,-11.48,80.7,0.18
365,800,-11.39,69.55,0.29
365,900,-11.17,73.8,0.19
365,1000,-10.94,80.2,0.26
365,1100,-6.58,43.33,0.07
365,1200,0.91,25.07,0.2
365,1300,2.18,30.99,1.21
365,1400,1.57,33.26,0.56
365,1500,-2.1,50.46,0.08
365,1600,-5.62,65.01,0.14
365,1700,-7.28,64.56,0.05
365,1800,-8.48,70.9,0.13
365,1900,-9.53,72.5,0.06
365,2000,-10.48,77.5,0.1
365,2100,-11.17,76.5,0.14
365,2200,-11.28,73.9,0.15
365,2300,-11.88,80.4,0.08
365,2400,-12.15,76.3,0.16
366,100,-12.36,79.5,0.13
366,200,-12.4,78,0.03
366,300,-12.43,79.7,0.01
366,400,-12.43,78.5,0.02
366,500,-12.46,80.1,0.11
366,600,-12.5,78.9,0.04
366,700,-12.55,76.9,0.16
366,800,-12.44,77.8,0.08
366,900,-12.13,75.2,0.11
366,1000,-11.33,69.48,0.05
366,1100,-6.51,29.87,0.06
366,1200,1.29,28.29,0.31
366,1300,1.86,25.99,2.54
366,1400,0.85,32.8,1.49
366,1500,-1.98,42.24,0.06
366,1600,-4.86,55.31,0.09
366,1700,-6.97,63.36,0.07
366,1800,-8.79,67.74,0.04
366,1900,-9.77,69.9,0.03
366,2000,-10.22,70.4,0.02
366,2100,-10.65,71,0.01
366,2200,-11.41,72.9,0.01
366,2300,-11.6,71.9,0.18
366,2400,-12.16,78.9,0.15
1,100,-12.37,74.6,0.11
1,200,-12.03,76,0.21
1,300,-12.63,78.3,0.11
1,400,-12.47,80.6,0.15
1,500,-12.59,74.8,0.16
1,600,-12.56,73.5,0.22
1,700,-12.64,71.4,0.21
1,800,-12.55,74.4,0.18
1,900,-12.36,75,0.26
1,1000,-12.19,71.3,0.03
1,1100,-7.94,33.09,0.02
1,1200,-0.94,30.76,0.64
1,1300,0.09,29.46,2.57
1,1400,-0.77,35.08,2.1
1,1500,-3.17,45.2,0.16
1,1600,-6.09,58.33,0.1
1,1700,-8.47,61.56,0.13
1,1800,-9.76,64.93,0.05
1,1900,-10.41,68.63,0.1
1,2000,-11.32,69.25,0.19
1,2100,-12.04,72.2,0.15
1,2200,-12.32,70.4,0.13
1,2300,-12.62,71,0.25
1,2400,-12.46,70.3,0.16
2,100,-12.82,72.2,0.24
2,200,-13.31,74.4,0.42
2,300,-13.7,71.4,0.18
2,400,-14.04,78,0.14
2,500,-13.96,72.9,0.2
2,600,-13.41,70.7,0.38
2,700,-13.8,72.1,0.33
2,800,-13.54,69.49,0.3
2,900,-12.76,67.54,0.36
2,1000,-12.22,61.17,0.5
2,1100,-8.64,38.92,0.49
2,1200,-3.32,32.85,0.66
2,1300,-1.95,29.89,1.09
2,1400,-2.02,36.38,0.53
2,1500,-4.02,45.42,0.49
2,1600,-5.75,46.7,0.7
2,1700,-6.51,52.53,0.47
2,1800,-7.13,53.21,0.58
2,1900,-6.95,52.07,0.6
2,2000,-5.38,51.54,0.85
2,2100,-6.79,62.38,0.42
2,2200,-7.96,64.66,0.41
2,2300,-8.46,68.27,0.41
2,2400,-9,69.7,0.42
3,100,-9.19,71.3,0.41
3,200,-7.41,62.6,1.02
3,300,-7.86,68.08,1.11
3,400,-9.14,64.75,0.83
3,500,-10.49,72.1,1.08
3,600,-13.39,78.6,0.17
3,700,-15.2,77.7,0.21
3,800,-15.68,83.1,0.19
3,900,-15.41,78.7,0.07
3,1000,-15.24,78.3,0.48
3,1100,-12.03,38.99,0.06
3,1200,-7.24,37.73,1.16
3,1300,-6.79,32.55,2.58
3,1400,-6.93,34.5,3
3,1500,-8.53,42.68,0.46
3,1600,-10.49,50.53,0.11
3,1700,-11.76,54.17,0.31
3,1800,-13.11,58.2,0.27
3,1900,-13.63,60.89,0.24
3,2000,-14.05,63.25,0.24
3,2100,-13.14,57.49,0.3
3,2200,-11.89,53.94,0.3
3,2300,-9.67,55.53,0.57
3,2400,-8.05,52.44,0.65
4,100,-7.54,61.2,0.56
4,200,-8.55,64.81,0.63
4,300,-7.6,70.3,0.59
4,400,-6.38,66.81,0.63
4,500,-5.5,66.6,0.7
4,600,-5.49,69.88,0.46
4,700,-4.48,68.92,0.63
4,800,-4.08,69.79,0.39
4,900,-3.83,83.8,1.25
4,1000,-4.15,84.8,0.71
4,1100,-3.06,67.63,0.76
4,1200,-1.24,49.95,0.93
4,1300,0.23,32.4,1.46
4,1400,-0.47,30.47,1.53
4,1500,-2.63,53.34,3.09
4,1600,-5.43,73.6,2.06
4,1700,-5.69,66.15,1.25
4,1800,-4.59,53.65,2.8
4,1900,-6.07,74.3,3.51
4,2000,-7.41,56.47,4.07
4,2100,-7.87,62.3,3.33
4,2200,-8.23,56.62,4.19
4,2300,-8.96,53.61,3.64
4,2400,-9.58,54.35,2.16
5,100,-10.01,76.4,2.37
5,200,-10.16,70.6,1.29
5,300,-9.92,70.2,2.17
5,400,-10.14,83,2.68
5,500,-11.09,77.3,3.35
5,600,-11.64,63.01,3.2
5,700,-12.12,76.1,3.57
5,800,-12.38,69.25,4.45
5,900,-12.75,80.4,3.41
5,1000,-12.65,71.1,2.75
5,1100,-12.41,75.5,2.55
5,1200,-12.01,72.6,1.98
5,1300,-12.17,73.7,2.54
5,1400,-12.46,67.96,2.5
5,1500,-12.98,73.8,2.61
5,1600,-13.66,73.2,2.36
5,1700,-14.04,67.52,3.55
5,1800,-14.42,56.66,3.45
5,1900,-14.34,52.31,3.59
5,2000,-14.39,55.81,3.37
5,2100,-14.61,64.59,3.42
5,2200,-15.01,60.1,3.06
5,2300,-15.5,61.37,1.68
5,2400,-15.81,62.18,0.82
6,100,-16.23,69.55,0.55
6,200,-17.34,65.01,0.46
6,300,-18.81,68.11,0.32
6,400,-21.34,77,0.3
6,500,-22.28,75.9,0.32
6,600,-22.93,75.3,0.52
6,700,-23.27,77,0.48
6,800,-23.9,74.4,0.19
6,900,-23.92,74.3,0.34
6,1000,-23.35,78,0.19
6,1100,-19.38,39.04,0.14
6,1200,-14.08,28.86,1.88
6,1300,-13.27,33.58,2.52
6,1400,-13.91,42.69,2.95
6,1500,-16.09,64.35,0.49
6,1600,-18.83,69.34,0.18
6,1700,-20.4,70.2,0.25
6,1800,-20.95,69.13,0.31
6,1900,-21.01,77.2,0.49
6,2000,-21.16,70,0.43
6,2100,-21.49,69.29,0.34
6,2200,-21.35,68.29,0.41
6,2300,-21.33,67.95,0.6
6,2400,-21.36,63.19,0.46
7,100,-21.04,68.35,0.35
7,200,-20.98,69.63,0.4
7,300,-20.88,69.03,0.26
7,400,-20.63,71.5,0.26
7,500,-19.58,64.2,0.53
7,600,-18.86,67.01,0.67
7,700,-18.45,64.72,0.37
7,800,-17.74,71.4,0.39
7,900,-16.93,65.51,0.4
7,1000,-12.95,53.22,0.3
7,1100,-8.83,46.49,0.77
7,1200,-5.98,44.92,1.86
7,1300,-5.96,45.84,2.74
7,1400,-6.25,46.24,2.51
7,1500,-5.59,57.95,1.88
7,1600,-6.44,57.01,2.16
7,1700,-7.01,64.77,1.89
7,1800,-7.59,70.8,0.53
7,1900,-8.03,77,0.11
7,2000,-8.22,77.2,0.19
7,2100,-8.55,81.4,0.28
7,2200,-8.5,81.1,0.4
7,2300,-7.84,84.4,0.26
7,2400,-6.71,86.1,0.34
8,100,-6,81.5,0.47
8,200,-5.35,79.4,0.55
8,300,-4.41,70.7,0.73
8,400,-3.4,64.03,1.84
8,500,-3.56,66.98,2.17
8,600,-4.13,63.42,1.21
8,700,-4,53.59,2.17
8,800,-3.93,46.5,2.37
8,900,-4.08,44.89,1.49
8,1000,-3.8,46.89,1.07
8,1100,-4.05,53.04,2.27
8,1200,-4.08,51.24,3.38
8,1300,-4.41,54.43,2.53
8,1400,-3.84,51.21,1.31
8,1500,-5.23,44.06,1.33
8,1600,-7.18,58.73,0.58
8,1700,-10.62,70.1,0.15
8,1800,-13.09,77.4,0.31
8,1900,-15.15,76.6,0.15
8,2000,-16.38,81.9,0.14
8,2100,-16.84,82.4,0.25
8,2200,-17.54,83.5,0.26
8,2300,-17.94,84.3,0.26
8,2400,-17.72,80,0.28
9,100,-18.44,84.4,0.4
9,200,-18.44,79.7,0.2
9,300,-18.36,75.9,0.4
9,400,-18.74,78.4,0.33
9,500,-18.81,75.4,0.21
9,600,-18.76,75.1,0.35
9,700,-18.62,74.7,0.22
9,800,-17.5,74.1,0.23
9,900,-16.46,70.5,0.43
9,1000,-15.29,63.42,0.28
9,1100,-10.82,33.04,0.38
9,1200,-3.86,24.95,0.42
9,1300,-1.91,23.99,0.99
9,1400,-3.02,31.6,2.19
9,1500,-5.15,32.43,0.65
9,1600,-8.05,47.37,0.18
9,1700,-11.24,54.95,0.26
9,1800,-13.78,62.22,0.17
9,1900,-14.19,62.16,0.32
9,2000,-14.84,62.31,0.2
9,2100,-15.67,61.99,0.18
9,2200,-16.26,67.77,0.16
9,2300,-15.63,61,0.24
9,2400,-15.46,63.08,0.21
10,100,-15.89,61.94,0.2
10,200,-16.12,61.81,0.3
10,300,-15.94,61.47,0.18
10,400,-14.98,54.7,0.23
10,500,-14.88,61.81,0.25
10,600,-15.45,64.49,0.19
10,700,-15.41,65.83,0.22
10,800,-15.08,63.95,0.14
10,900,-12.22,53.27,0.26
10,1000,-9.42,42.33,0.31
10,1100,-6.39,34.81,0.53
10,1200,-5.7,39.74,1.88
10,1300,-6.45,47.29,1.89
10,1400,-6.46,52.24,1.12
10,1500,-7.57,65.28,1.59
10,1600,-10.54,74.1,0.28
10,1700,-13.63,80.9,0.11
10,1800,-15.41,81.9,0.15
10,1900,-15.86,76.4,0.13
10,2000,-13.69,76,0.32
10,2100,-11.96,72.5,0.4
10,2200,-11.47,73.7,0.13
10,2300,-12.73,76.4,0.27
10,2400,-12.46,77.4,0.34
11,100,-11.57,76,0.15
11,200,-10.97,77.8,0.17
11,300,-10.44,77.5,0.12
11,400,-9.6,74,0.32
11,500,-9.47,76.5,0.26
11,600,-10.61,75.9,0.26
11,700,-11.46,76.6,0.15
11,800,-13.23,69.87,0.18
11,900,-14.31,78.3,0.15
11,1000,-13.88,70.8,0.3
11,1100,-10.99,45.28,0.27
11,1200,-5.58,43.54,1.67
11,1300,-5.52,43.45,3.3
11,1400,-4.94,44.2,1.34
11,1500,-4.46,56.64,0.84
11,1600,-4.74,52.84,0.3
11,1700,-5.09,53.38,0.72
11,1800,-5.22,57.93,0.85
11,1900,-4.37,58.01,1.29
11,2000,-4.35,57.48,1.24
11,2100,-3.29,55.33,1.39
11,2200,-1.05,48.09,2.26
11,2300,-0.8,43.28,2.24
11,2400,-1,44.48,1.95
12,100,-2.63,57.66,0.7
12,200,-5.44,62.96,0.57
12,300,-6.25,68.52,0.48
12,400,-7.64,72.2,0.61
12,500,-8.12,68.74,0.68
12,600,-8.97,74.8,0.58
12,700,-9.3,74.3,0.32
12,800,-9.62,72.5,0.43
12,900,-9.72,69.71,0.34
12,1000,-9.6,71.9,0.27
12,1100,-7.16,53.89,0.69
12,1200,-1.99,38.66,0.6
12,1300,-0.29,42.86,1.18
12,1400,0.49,43.72,1.09
12,1500,0.26,50.2,0.98
12,1600,0.28,47.8,2.07
12,1700,-0.83,56.3,1.56
12,1800,-1.61,64.66,0.71
12,1900,-2.45,69.56,1.22
12,2000,-2.75,75.5,0.64
12,2100,-3.45,84,0.85
12,2200,-4,89.4,0.27
12,2300,-4.57,91.4,0.3
12,2400,-4.71,89.4,0.27
13,100,-4.5,92.6,0.35
13,200,-4.65,92.8,0.46
13,300,-4.66,91,0.71
13,400,-4.79,93.4,0.4
13,500,-4.65,93.5,0.95
13,600,-4.64,94.3,0.85
13,700,-5.05,92.2,2.09
13,800,-6.65,87.9,4.05
13,900,-8.14,86.2,3.04
13,1000,-8.88,70.6,3.12
13,1100,-9.2,78.9,1.99
13,1200,-9.47,64.1,2.04
13,1300,-9.35,52.66,2.08
13,1400,-10.05,49.92,2.56
13,1500,-10.16,55.76,1.93
13,1600,-10.78,58.97,3.07
13,1700,-11.34,49.41,3.15
13,1800,-11.33,52.23,2.76
13,1900,-11.31,57.32,2.89
13,2000,-11.33,46.41,2.26
13,2100,-11.25,46.74,2.28
13,2200,-11.34,49.02,1.5
13,2300,-12.72,64.63,0.32
13,2400,-12.75,75.2,0.23
14,100,-12.8,76,0.32
14,200,-12.57,83.4,0.31
14,300,-12.56,85,0.31
14,400,-12.34,85.9,0.11
14,500,-11.59,85,0.5
14,600,-11.02,86.9,0.36
14,700,-10.86,80.5,0.37
14,800,-9.33,72,0.67
14,900,-8.58,65.22,0.36
14,1000,-8.17,56.09,1.54
14,1100,-7.96,48.38,2
14,1200,-7.41,45.63,2.01
14,1300,-8.06,48.17,2.06
14,1400,-8.18,46.17,1.73
14,1500,-8.91,68.92,1.42
14,1600,-9.6,52.94,1.52
14,1700,-9.74,48.46,1.91
14,1800,-10.24,51.22,2.31
14,1900,-11.6,65.08,0.45
14,2000,-13.54,66.98,0.41
14,2100,-13.65,69.52,0.25
14,2200,-14.88,73.1,0.17
14,2300,-15.87,77.9,0.05
14,2400,-16.26,80.5,0.11
15,100,-17.5,82.4,0.02
15,200,-17.84,78.1,0.21
15,300,-18.64,79,0.14
15,400,-18.79,79.4,0.33
15,500,-16.77,70.1,0.43
15,600,-15.86,75.1,0.27
15,700,-17.17,81.7,0.1
15,800,-19.27,79.7,0.2
15,900,-19.98,78.3,0.16
15,1000,-18.99,77.2,0.01
15,1100,-16.21,44.72,0.1
15,1200,-11.91,44.18,3.37
15,1300,-11.69,47.5,2.89
15,1400,-11.24,44.56,1.46
15,1500,-11.77,51.74,1.08
15,1600,-13.97,61.73,0.28
15,1700,-15.86,65.77,0.22
15,1800,-16.88,72.5,0.12
15,1900,-18.84,75.3,0.23
15,2000,-19.51,73,0.09
15,2100,-19.87,77.9,0.15
15,2200,-21.65,78.1,0.11
15,2300,-22.18,74.3,0.12
15,2400,-21.64,77.5,0.26
16,100,-22.25,70.8,0.2
16,200,-21.99,78.4,0.29
16,300,-22.39,78.2,0.11
16,400,-21.99,76.3,0.17
16,500,-21.06,79.1,0.18
16,600,-21.6,79.7,0.2
16,700,-22.65,79.6,0.08
16,800,-22.14,77.2,0.05
16,900,-21.84,79.6,0.15
16,1000,-21.51,75.8,0.15
16,1100,-18.76,59.62,0.22
16,1200,-15.35,46.03,1.07
16,1300,-12.97,47.09,2.94
16,1400,-12.97,44.87,2.55
16,1500,-13.22,49.49,2.84
16,1600,-13.64,50.03,2.74
16,1700,-14.06,51.64,2.15
16,1800,-14.3,54.13,1.94
16,1900,-14.58,55.41,1.4
16,2000,-14.93,56.55,1.3
16,2100,-15.33,59.84,1.75
16,2200,-17.49,67.35,0.99
16,2300,-20.57,77.2,0.28
16,2400,-22.01,77.7,0.19
17,100,-21.88,76.9,0.15
17,200,-21.32,76.3,0.24
17,300,-21.9,78.9,0.26
17,400,-22.04,77.2,0.2
17,500,-21.59,78.1,0.07
17,600,-21.25,77.3,0.08
17,700,-21.48,79.1,0.18
17,800,-21.85,77.6,0.13
17,900,-20.68,78.8,0.13
17,1000,-19.97,74.8,0.1
17,1100,-17.69,51.49,1.06
17,1200,-14.45,50.29,3.39
17,1300,-13.18,48.45,3.38
17,1400,-13.11,45.76,3.48
17,1500,-13.9,51.34,2.24
17,1600,-14.79,59.8,0.55
17,1700,-17.56,68.8,0.23
17,1800,-19.85,79.6,0.07
17,1900,-20.84,76.7,0.36
17,2000,-21.71,76,0.26
17,2100,-22.36,77.5,0.2
17,2200,-22.92,78.6,0.28
17,2300,-22.97,76.5,0.4
17,2400,-23.36,74.1,0.31
18,100,-23.17,75.7,0.42
18,200,-22.93,74.2,0.48
18,300,-23.26,76.8,0.56
18,400,-23.27,77.9,0.45
18,500,-23.69,76,0.36
18,600,-24,75.8,0.3
18,700,-23.72,75.8,0.35
18,800,-23.2,81.7,0.39
18,900,-21.83,79.8,0.33
18,1000,-20.99,78.8,0.37
18,1100,-16.73,84.3,0.24
18,1200,-8.96,42.7,0.4
18,1300,-5.08,35.37,0.25
18,1400,-6.94,44.04,2.83
18,1500,-9.42,54.31,0.81
18,1600,-12.73,66.46,0.3
18,1700,-15.79,68.98,0.19
18,1800,-17.74,79.3,0.19
18,1900,-18.75,73.9,0.37
18,2000,-19.14,81.6,0.33
18,2100,-19.24,79,0.26
18,2200,-19.03,82.7,0.36
18,2300,-19.6,81.3,0.33
18,2400,-19.34,82.3,0.4
19,100,-18.79,79,0.52
19,200,-19.45,86,0.4
19,300,-19.31,86,0.32
19,400,-19.35,76.9,0.45
19,500,-19.68,81.8,0.17
19,600,-19.78,75.5,0.1
19,700,-19.57,84.2,0.35
19,800,-19.4,79.8,0.09
19,900,-19.08,83.2,0.08
19,1000,-18.42,78.9,0.24
19,1100,-13.75,50.81,0.12
19,1200,-6.88,38.95,0.9
19,1300,-5.43,38.98,3.09
19,1400,-5.75,39.77,2.94
19,1500,-7.64,53.78,1.09
19,1600,-11.21,62.84,0.13
19,1700,-13.55,67.7,0.22
19,1800,-15.53,75.2,0.23
19,1900,-16.36,76.9,0.19
19,2000,-16.67,75.6,0.2
19,2100,-17.48,77.1,0.11
19,2200,-17.4,75.8,0.13
19,2300,-17.47,77,0.32
19,2400,-18.21,79.4,0.23
20,100,-18.51,77.5,0.18
20,200,-18.62,86,0.1
20,300,-18.9,81.2,0.05
20,400,-19.05,77.3,0.03
20,500,-19.26,82,0.08
20,600,-19.1,75.5,0.05
20,700,-19.31,76.9,0.02
20,800,-19.3,82.5,0.14
20,900,-18.82,80.3,0.1
20,1000,-18.05,68.41,0.09
20,1100,-13.51,38.88,0.14
20,1200,-5.8,36.2,1.63
20,1300,-5.15,36.77,3.29
20,1400,-5.32,44.65,3.26
20,1500,-7.24,52.84,1.28
20,1600,-10.14,61.83,0.19
20,1700,-12.91,72.2,0.04
20,1800,-14.76,81.2,0.1
20,1900,-15.73,80.9,0.02
20,2000,-16.44,84.4,0.09
20,2100,-17.16,81.6,0.09
20,2200,-17.23,86.3,0.04
20,2300,-17.75,89.8,0.08
20,2400,-17.63,80.8,0.1
21,100,-17.73,82.7,0.11
21,200,-17.72,81.1,0.17
21,300,-18.09,83.7,0.09
21,400,-18.13,79.3,0.17
21,500,-18.5,87.3,0.09
21,600,-18.72,84.1,0.15
21,700,-18.54,83,0.21
21,800,-18.53,73,0.12
21,900,-18.25,77.3,0.15
21,1000,-17.22,79.3,0.24
21,1100,-13.12,56.64,0.16
21,1200,-5.03,35.53,0.72
21,1300,-3.52,34.62,2.97
21,1400,-3.86,39.43,3.06
21,1500,-6.13,48.28,1.27
21,1600,-9.52,59.15,0.14
21,1700,-11.86,69.22,0.08
21,1800,-13.91,64.63,0.19
21,1900,-15.23,80.1,0.25
21,2000,-15.92,76.3,0.19
21,2100,-16.32,75.3,0.15
21,2200,-16.77,70.6,0.21
21,2300,-17.45,75.7,0.19
21,2400,-17.23,73.8,0.16
22,100,-17.57,79.7,0.5
22,200,-17.7,81.9,0.26
22,300,-18.13,82.2,0.2
22,400,-18.45,80.6,0.17
22,500,-18.86,78.9,0.15
22,600,-18.79,79.3,0.2
22,700,-18.28,67.15,0.28
22,800,-18.44,73.4,0.28
22,900,-18.1,64.51,0.4
22,1000,-17,64.71,0.36
22,1100,-12.83,33.92,0.32
22,1200,-5.61,24.42,1.68
22,1300,-3.58,27.74,3.22
22,1400,-4.28,33.88,3.13
22,1500,-5.76,40.92,1
22,1600,-10.04,50.18,0.21
22,1700,-12.39,61.73,0.32
22,1800,-13.99,66.71,0.21
22,1900,-15.51,67.94,0.15
22,2000,-16.15,69.56,0.16
22,2100,-16.15,65.09,0.14
22,2200,-16.71,61.74,0.25
22,2300,-17.34,68.17,0.23
22,2400,-17.27,72,0.14
23,100,-17.73,72.2,0.11
23,200,-17.91,77.4,0.24
23,300,-17.89,74.4,0.09
23,400,-17.85,73.3,0.15
23,500,-18.2,77.1,0.19
23,600,-18.03,74.9,0.03
23,700,-17.86,72.3,0.2
23,800,-17.91,72.2,0.16
23,900,-17.15,74.8,0.14
23,1000,-16.29,67.12,0.02
23,1100,-11.94,33.38,0.24
23,1200,-3.79,33.59,0.55
23,1300,-1.2,26.66,1.3
23,1400,-1.66,31.33,1.84
23,1500,-4.21,44.85,0.43
23,1600,-8.07,54.38,0.17
23,1700,-10.77,63.11,0.08
23,1800,-13.27,67.5,0.05
23,1900,-14.16,68.26,0.02
